productionvolume,supplierquality,defectrate,qualityscore,maintenancehours,inventoryturnover,stockoutrate,workerproductivity,safetyincidents,energyefficiency,defectstatus
174,91.15758367,3.489689349,87.67970088,18,4.578565427,0.084395102,81.23694214,3,0.48999219,1
937,86.08615184,3.565119646,90.11794399,8,7.978600229,0.055529859,85.70927606,4,0.311230619,1
245,81.72915014,0.670990268,66.05928452,7,2.204034689,0.046263005,84.16613631,4,0.249403052,1
227,80.02856686,3.224881737,76.02357429,18,4.062197545,0.05284774,91.62267347,2,0.253370222,1
952,88.99166706,2.68150127,79.31269977,17,3.299889271,0.032022549,93.50903087,1,0.486813403,1
141,96.73726844,0.976005081,74.2274956,14,9.65182257,0.065797239,92.68283992,7,0.387566611,1
455,91.44630371,1.750649048,72.88450384,3,7.642252832,0.08971749,87.14694741,6,0.374869142,1
140,99.98414598,4.506415053,87.45679576,14,3.865861473,0.078235345,89.96795669,4,0.192821729,1
133,85.73693291,2.974947871,68.63465591,12,3.659684683,0.046200001,92.79981659,0,0.323793855,1
116,85.6091013,2.360374588,88.37562981,17,8.864244363,0.095391909,82.38852538,9,0.242698079,1
776,83.1949892,0.827069701,97.40176786,19,3.521813571,0.098542309,84.59023829,0,0.19608061,1
252,83.28127177,3.713546873,82.60790085,4,9.976473602,0.049310061,97.80992308,7,0.458220914,1
477,85.70373192,3.662828705,84.45736947,17,4.25842496,0.086463984,86.84652753,3,0.253262324,1
687,95.85680091,3.263196231,62.75730808,7,2.674661719,0.000477026,96.02312764,3,0.213114865,1
698,98.11513581,2.796181908,94.57907614,0,7.527535152,0.006665559,85.01979505,8,0.472688159,0
728,99.50174339,2.45202981,71.41791149,18,6.877142341,0.002238941,80.83280703,1,0.178938559,1
973,84.64579308,3.169719918,84.60204662,22,9.998577323,0.0773163,90.00801185,4,0.398201914,1
441,97.62595091,1.550279533,99.16448679,16,8.416685955,0.007977911,97.84964087,5,0.361098858,1
126,86.56510179,4.735665789,83.82010402,1,5.430692265,0.001705055,96.38569098,5,0.468193771,1
924,82.25681089,3.149575381,88.9883795,18,7.412891585,0.014741877,85.05878338,9,0.432818855,1
386,97.40049851,1.900366,77.81278473,15,8.542795629,0.030629479,98.19871549,2,0.382118087,1
745,92.72211269,2.523559329,62.41463374,17,6.109812204,0.046470068,89.5943179,9,0.225828664,1
830,83.29461792,4.12558155,91.90397398,1,4.182971606,0.006540328,80.97998008,5,0.298227605,1
267,88.59662515,1.227272273,61.39995365,5,3.680845138,0.049898223,80.5584924,9,0.477798305,1
709,85.7451539,1.817760301,88.02631316,6,4.362251493,0.024806146,89.70227468,9,0.109281052,0
367,94.73589137,3.557786102,60.91686293,5,8.784550253,0.02743715,90.92645711,4,0.41773273,1
848,89.06832461,1.919701429,94.49220946,5,5.04345898,0.082190225,81.59825841,7,0.20072414,1
920,99.7855989,4.066257568,66.30544143,8,4.293313269,0.098692358,98.44481307,3,0.174006777,1
554,81.09489965,1.087040692,80.57085982,7,8.447097822,0.046386403,94.36433657,9,0.192889846,0
784,87.10030532,3.932087767,83.88602818,23,2.255362734,0.03217707,96.02564717,9,0.123900397,1
500,89.63800334,0.807582717,78.30181629,21,6.751666167,0.093144818,91.68046502,2,0.49679193,1
575,90.06267109,0.556666757,73.63053957,20,8.989054425,0.050044845,93.27088152,5,0.447947657,1
801,86.31871645,4.542005835,78.71257185,8,5.280669992,0.073035357,87.7572046,9,0.308422387,1
733,94.58480498,3.116026476,72.45663016,11,4.154545291,0.041374003,93.5859417,8,0.386041271,1
657,97.49494147,2.083221037,77.52489388,17,5.933672555,0.020254858,99.56365783,7,0.322638145,1
675,98.77438604,1.546675866,74.35651964,22,7.739817342,0.065488511,92.95431821,9,0.424631578,1
229,96.10186754,3.275986025,82.64819294,5,6.132844504,0.066484265,86.83267446,7,0.437906077,1
921,97.01160395,2.790509826,69.51696649,22,2.061111957,0.046018385,85.70478245,2,0.193116171,1
462,91.01090601,4.96218999,99.5462622,3,2.626596449,0.026994964,99.26691882,0,0.283899108,1
804,96.51776453,4.92447194,80.03479814,6,7.770627385,0.083181349,83.70004594,2,0.353939094,1
918,86.07007818,3.357610548,67.7664831,17,5.199610679,0.027531812,96.12393223,2,0.491376332,1
792,87.96957524,2.492917277,79.08266998,19,8.27820665,0.065902399,89.30524584,5,0.373075752,1
391,86.33826028,2.710134361,94.65660518,4,7.195919313,0.038398562,88.87519509,2,0.459054004,0
470,89.34774671,3.571155798,60.87227172,17,6.652126675,0.047248068,94.95075576,1,0.43844482,1
893,85.71159232,0.957085449,87.18216476,9,9.211001347,0.021140266,82.9607686,8,0.332825225,1
128,99.23222885,1.977584332,81.91871187,7,2.170576588,0.064947995,89.32591852,5,0.457462144,0
248,86.25689256,0.838725085,66.78231977,0,3.240274891,0.022582583,80.71667376,4,0.250968691,1
878,81.96089076,0.830123418,92.69905757,14,6.995007644,0.048571405,93.40813643,2,0.251713412,1
395,90.53634332,1.381276589,74.75538489,2,2.526624372,0.032845939,81.16754568,6,0.412386257,1
110,81.14198157,2.683639646,71.75208115,14,7.15976388,0.096360573,81.74577595,6,0.153817466,1
611,82.21086333,4.031484445,93.12500767,13,9.872968616,0.09822211,96.89652762,3,0.222330087,1
775,84.38778778,2.68473151,85.54100185,0,9.030464792,0.075349131,88.85910374,9,0.34342898,0
212,89.287005,2.009644748,95.93036335,20,6.727335392,0.098391749,84.01951377,1,0.26802624,1
286,88.66501865,0.870588457,85.19534815,7,9.151813394,0.011355064,91.85169152,1,0.476289484,0
906,95.99383724,2.976329854,89.63270632,6,2.93014521,0.099232465,90.38566529,7,0.483402428,1
843,94.78949308,1.720708639,93.45783585,8,5.637553319,0.010355592,88.21816653,3,0.301032524,1
326,88.52636588,3.267203801,62.18958544,17,5.429408926,0.041545177,98.10834133,6,0.315624756,1
409,86.67408415,4.897344826,91.04195835,11,4.691580696,0.023894757,94.98915996,2,0.389850837,1
197,86.32937568,1.000914447,84.54825927,7,2.001611185,0.095384596,83.03185743,8,0.28290597,0
154,95.47990175,1.454564294,62.78031186,7,9.128232149,0.063578993,91.415493,9,0.176039387,1
722,81.04144812,2.628925421,80.34311687,5,8.221652881,0.059712753,81.77487801,8,0.398787667,0
763,80.25643299,4.858762169,63.29832312,2,7.222860125,0.09974385,84.89307941,6,0.395114356,1
857,95.91088784,3.973143993,89.43788807,1,3.031734751,0.06124261,98.19720693,6,0.197992441,1
505,89.54292752,4.542031369,81.86006856,13,5.02564107,0.064615988,89.24159851,0,0.433166608,1
168,82.61762277,2.001716818,98.1429415,7,9.394615979,0.00447743,97.84212203,9,0.345459679,0
411,84.71131869,4.964173132,67.32541486,5,6.935436841,0.08590506,83.31997931,7,0.194520644,1
388,98.65007906,0.962747672,84.2413381,3,6.827284292,0.097008943,84.10683495,1,0.360815658,0
861,97.19005951,0.738378077,68.46328538,4,9.305012598,0.096031115,87.05649446,7,0.193443811,1
647,94.195701,4.350211822,84.56259939,20,6.478669799,0.022110561,87.32651285,1,0.206093182,1
850,89.64450461,4.672691916,88.90598809,12,6.780985988,0.022591534,94.9055454,0,0.439203723,1
247,90.40647252,0.907634109,88.89217317,8,4.765725556,0.036604713,91.98821124,7,0.471796628,0
566,99.50489071,1.01042342,92.60295963,12,4.971527434,0.031021007,91.06498852,3,0.202753063,1
838,99.31540888,0.64928371,94.14200912,8,7.484854899,0.030561465,92.04751014,9,0.471220415,1
343,84.30538092,0.970284032,63.09086905,23,4.563481733,0.060521672,94.64382745,5,0.195519539,1
590,96.22209133,1.442389176,73.73068628,23,6.472863365,0.080560801,97.85633277,9,0.146906946,1
948,83.94485332,4.865344785,87.48490081,15,4.233573529,0.093676816,88.29479913,9,0.123289551,1
606,84.27074956,3.505371,79.9434515,11,3.329001904,0.006786048,96.05851886,0,0.196845296,1
464,93.52186068,4.003488615,67.62703787,1,5.635219672,0.027797848,89.90193766,8,0.254098616,1
581,88.10002197,3.992627317,82.10838281,18,3.739568099,0.025501377,94.44156485,6,0.471019352,1
300,98.63088814,2.907831874,76.29742611,15,9.187954441,0.035743966,97.49647576,4,0.1968632,1
253,81.7801947,4.0887004,75.60153111,23,4.428903727,0.042433426,80.64429645,5,0.246186138,1
549,90.23051282,3.181133896,92.3901487,12,6.779216764,0.038917147,90.93259511,2,0.39366235,1
600,98.37043061,1.915457439,76.30393335,4,4.107534724,0.095214721,99.78761253,8,0.220829635,0
172,98.08227321,3.024995489,61.05818022,22,4.064154102,0.043712906,89.92448829,1,0.373747261,1
812,83.13058427,2.900788638,62.32253356,23,4.805088652,0.055159257,97.28607365,9,0.272831128,1
395,87.332754,4.205538742,94.24976167,5,9.326996539,0.074863328,83.71799705,0,0.178577981,1
116,92.382428,4.917772478,98.4240324,20,5.131981906,0.07250848,92.0857418,0,0.39362356,1
740,83.1878977,2.349691544,87.53637346,23,8.570131755,0.058296457,97.40611926,9,0.110815533,1
316,99.36044344,3.935258053,74.57473176,16,3.578384596,0.086083202,88.63066263,1,0.21693393,1
160,98.29498657,0.948933518,97.54401263,16,2.385356345,0.062418131,89.73444118,5,0.242472616,1
715,83.33900358,3.995741163,86.51212346,16,8.25342337,0.087475885,81.64035809,5,0.283287302,1
141,82.42310923,2.171376104,93.77334197,2,6.33499918,0.030276575,80.84344184,8,0.371947693,0
124,81.70816966,0.677255733,90.63409216,12,6.029806504,0.013202368,89.37416599,9,0.283761998,1
138,98.18887328,2.134607804,75.16557263,11,4.177646794,0.081952046,96.86950663,3,0.337729645,1
902,83.8724762,3.247892379,79.14808803,5,2.578536119,0.038251791,98.62648544,7,0.338311631,1
230,88.32569857,1.036625755,67.44528617,21,5.862880291,0.065108457,93.17306007,3,0.24930866,1
597,88.97702731,4.658155216,71.68056402,20,8.93781087,0.07373112,96.52797199,2,0.473588506,1
328,91.98022088,0.84952586,91.12502645,12,2.96017611,0.032671048,94.69708325,3,0.482341532,1
207,81.43470687,4.685030239,95.75913568,13,9.433367035,0.050516339,94.02971654,0,0.332740354,1
271,84.53517235,3.682118831,88.97841693,6,4.197832642,0.089492652,95.38066198,8,0.128676352,1
534,98.62980774,1.983704789,78.60694787,4,6.257490343,0.087979324,90.10605905,4,0.296451026,0
577,98.16820215,2.258376565,63.46037076,13,2.532067164,0.074935708,89.15876207,6,0.173767731,1
201,95.62581295,3.833642141,62.27791795,17,5.40037275,0.076273953,83.18287044,2,0.293285809,1
965,80.38802491,3.206619954,74.97302258,3,3.007183091,0.089768445,96.87630633,4,0.175393262,1
623,86.54013537,3.522393147,78.55286875,0,2.383790289,0.073633239,80.8922776,9,0.381542098,1
374,92.55917471,2.251240774,84.36482489,6,9.732461547,0.033958536,85.34888242,3,0.132171648,0
712,85.50380424,2.695160668,60.25958086,19,7.840756284,0.012078268,90.39832294,6,0.481321631,1
143,98.1917339,4.954403678,99.58891562,12,7.752461768,0.04218841,99.43196225,4,0.178150356,1
916,92.67778924,1.462652917,74.55755534,3,2.724397516,0.008734342,95.71945885,1,0.364262534,1
116,81.43813435,2.380352839,93.92378655,12,9.434804196,0.011577078,87.37342449,2,0.46678494,1
429,98.18011178,1.813204344,81.39866823,3,5.75574812,0.095017209,94.27896781,7,0.199154526,0
668,99.15533316,3.943001797,65.21757818,2,8.818272544,0.067588696,98.62738776,2,0.47371876,1
922,81.55424837,3.938056815,91.9026221,7,2.100808809,0.08516087,90.77766903,6,0.255469866,1
596,90.6472047,1.816004574,88.393083,19,4.385651851,0.064289919,89.23880391,4,0.484212327,1
914,86.06728564,0.866256425,81.0974434,7,9.968376977,0.041854003,91.05986545,6,0.488545543,1
111,87.85678153,0.551447045,80.58212365,16,5.422704342,0.002515878,86.23060082,9,0.175231962,1
417,83.59302436,2.4235274,63.49918423,14,9.107948311,0.095583704,98.14697621,8,0.432434935,1
691,91.56144204,2.346519175,86.23395794,3,4.623986787,0.007093247,95.94563625,6,0.177368405,0
315,99.15958706,4.947754454,96.44980623,5,6.202633058,0.061016307,94.10968225,5,0.190576248,1
438,90.06145201,2.614109341,63.72979677,23,8.833752527,0.010220321,91.78184161,0,0.133650602,1
875,81.65829163,1.653882663,70.54045803,21,6.846564482,0.028414768,99.38949557,3,0.162614779,1
760,92.40002667,4.510532485,96.09231894,5,7.801538741,0.018581746,85.95411459,7,0.352887587,1
180,86.80445989,2.709805773,71.37375639,9,3.830665634,0.055371692,85.6627033,0,0.279701092,1
826,97.11850379,3.196290358,86.15774689,3,3.2471235,0.088707535,84.84276666,5,0.416377695,1
584,88.69356297,0.930509197,81.3927266,8,3.842451547,0.063562231,94.83551977,1,0.232798726,0
473,83.85679218,2.223123833,83.8531042,15,5.94438917,0.066418802,95.9457128,8,0.487449827,1
809,83.82211245,4.749006535,76.63155606,6,8.407718118,0.09089315,91.94228352,7,0.119949016,1
299,95.37528361,3.152774229,71.99965882,13,4.831950804,0.074942523,93.03967421,8,0.125174382,1
636,85.31175197,2.050258348,61.94133803,5,6.518526256,0.086595584,86.97921529,8,0.38054996,1
565,95.34466788,3.315502313,89.77123757,0,8.438499688,0.041639209,80.79515085,1,0.455015554,1
188,84.11774622,4.596849903,89.84373849,17,3.910211729,0.086535634,85.07271687,1,0.418200077,1
367,86.43372737,1.732957702,86.8290296,11,9.063805879,0.064586139,91.68606454,8,0.295926835,1
754,89.30973945,2.773025233,85.74535152,21,9.624658498,0.013560778,96.25865365,1,0.207856545,1
670,98.86391699,4.814107943,69.74868529,14,2.311761086,0.003871251,95.54389957,3,0.105380612,1
588,98.6346285,1.275782645,60.89379735,0,2.472888881,0.024403441,83.58974728,1,0.303780582,1
976,84.13743751,3.738487665,92.34861588,14,2.72767775,0.037834965,81.0289242,0,0.290254479,1
637,87.16438082,3.265164537,79.64554143,14,8.214147268,0.083756787,97.0112008,9,0.23769836,1
146,82.98798777,3.55853809,72.27352523,15,3.514695561,0.074124456,81.51178465,6,0.331229115,1
387,90.19970159,2.080488338,64.07727627,20,7.805567892,0.095537573,87.86622526,4,0.391525879,1
877,89.21165101,1.912457181,62.50886364,0,5.530208559,0.05591748,81.88451314,2,0.380355294,1
115,98.01520325,3.578943518,73.95466887,2,8.690040075,0.074774165,91.28097421,7,0.205301137,1
810,98.60010756,1.469944783,92.18948259,11,8.468443302,0.027528339,87.26672862,4,0.334121475,1
500,87.67134782,2.388446352,96.74894997,6,9.677300491,0.067957789,84.04987236,0,0.159509791,0
893,89.83475886,1.346785907,95.87005458,4,4.008302804,0.07061512,91.90335336,8,0.148640738,1
185,97.92472498,0.537371785,96.80003339,0,3.833913302,0.084841533,87.2678358,4,0.414342335,0
349,96.13415615,4.86525812,96.30901373,0,2.252063802,0.053640351,83.33576503,2,0.377498361,1
490,80.07312623,2.442663404,81.08899006,14,5.283328763,0.064900515,94.00172825,5,0.40717156,1
881,86.40119128,4.862073265,68.77662554,7,5.67250535,0.020304881,96.7361662,7,0.16098491,1
434,88.43548484,1.131455839,91.92186331,10,9.716110667,0.073675909,85.47485142,1,0.465847436,0
728,84.59432567,3.143150508,68.54851899,13,8.646282353,0.083841172,83.72850092,2,0.153244645,1
618,83.99143232,1.404383148,70.68829107,22,3.334333744,0.059373775,81.50503724,6,0.448014787,1
236,80.75569013,4.055333571,69.33017287,12,8.387914901,0.011567446,90.5580425,1,0.240951717,1
982,92.8673945,4.026663449,80.59929615,18,3.426394247,0.031285736,96.62587399,4,0.142173637,1
787,85.25020581,1.006732171,72.87310033,11,2.622120559,0.047551465,85.0157979,8,0.214707584,1
939,81.04694357,4.604290038,66.16624199,21,8.696662012,0.067716239,89.21275543,6,0.172579206,1
597,84.61958621,1.375833412,78.12693648,18,9.807676655,0.032032711,83.21606907,2,0.296267887,1
926,96.03827906,3.258398037,94.95628955,3,2.704948356,0.084029105,88.08401648,1,0.479898139,1
826,97.02978363,4.93535129,82.8221142,3,8.51139901,0.037178979,80.30890215,9,0.231148465,1
576,89.6613249,4.470784406,95.13342424,2,8.873701189,0.004283635,98.21458136,8,0.344839594,1
693,88.32141341,4.804537679,67.8348874,5,2.950044674,0.079399442,93.5314379,8,0.45668835,1
322,99.55707387,2.04169447,66.67895495,4,4.266027774,0.064422317,86.65627435,8,0.352029572,1
471,84.01129319,0.97509039,83.02308503,10,7.869285112,0.080195649,97.6239652,9,0.244879656,0
501,84.30718566,1.34756093,78.53315606,8,8.461842237,0.034888981,83.65859259,2,0.496335651,0
542,85.83734354,2.752227028,86.40690567,2,4.831792976,0.001763019,81.57467464,0,0.174965441,0
589,83.45514637,4.069533552,91.78507164,8,3.279435197,0.007375292,98.85243162,8,0.309302406,1
714,87.58731196,1.175691399,90.05229183,11,7.186755808,0.011180078,86.18033923,6,0.418682199,1
372,98.21668454,3.468791895,97.69044695,2,7.615748826,0.080514758,98.71946788,1,0.100259548,1
625,92.30695681,1.956099218,75.93025637,19,6.028862831,0.030143475,92.75225839,5,0.380817301,1
258,88.23893097,2.035409326,68.25546969,16,3.159528541,0.099789851,99.60085866,8,0.206599559,1
251,98.68821589,3.478629786,82.0365056,20,8.755893955,0.07583884,95.06858424,7,0.167890689,1
719,80.96928465,2.601497388,64.42972481,11,7.162127673,0.060115495,82.10967734,5,0.209677785,1
287,84.20552356,4.154149819,71.55404493,17,8.953313991,0.098361941,97.04457334,5,0.48672657,1
912,91.3177721,1.201633293,68.31552221,3,9.463752596,0.031630919,82.95757045,7,0.456774104,1
197,92.31105246,4.054767214,75.86254867,9,8.445582844,0.016561557,93.84395212,8,0.185501783,1
230,80.79115013,0.789058616,64.448663,17,9.669259316,0.073727297,90.00814899,7,0.146810709,1
904,88.06077516,1.373242461,61.27366978,7,9.634061966,0.027808338,94.15450016,0,0.245661042,1
270,92.9830793,3.452673715,86.27176019,8,6.954756443,0.096103693,95.29979065,1,0.336934592,1
282,93.96141093,4.347165454,84.40995913,18,7.825392815,0.098806931,96.07330423,5,0.446857851,1
463,92.76279805,1.637058325,88.33435744,12,7.595268282,0.09264044,96.69960265,7,0.48643605,1
138,86.41126449,1.972362226,86.41545761,5,6.96908956,0.094476176,96.94449043,3,0.400461347,0
626,81.87040247,2.917043367,64.57178725,21,2.154841407,0.061565482,88.25148853,3,0.339602885,1
987,88.54224893,1.452077629,71.64315526,6,4.847253457,0.069211865,97.78456144,1,0.15693281,1
596,82.57508875,4.150203177,65.1810644,20,2.80062651,0.009424616,94.39160507,9,0.129611351,1
615,98.95247317,3.981364903,93.71889608,5,4.402072881,0.076305016,96.77941863,0,0.338410751,1
448,89.50341732,1.153812704,89.87614621,10,2.548518455,0.020206336,99.78382706,9,0.315625642,0
496,86.34518349,2.587233793,68.06108012,16,9.360251973,0.084032606,82.32829484,8,0.438435243,1
821,95.32608142,3.98672495,73.65236962,18,5.610639325,0.096153182,87.41159395,6,0.22904234,1
260,89.95897185,2.01798289,98.66459969,11,3.514915581,0.021237763,96.13094041,8,0.115876343,1
115,86.20068048,3.348980702,83.76637432,20,6.678233849,0.007803112,81.72606943,1,0.269483308,1
592,96.23935485,0.725959047,92.04622389,20,3.571607467,0.048389014,90.81562131,9,0.487672922,1
525,97.34304302,3.239099422,70.58364139,23,8.435522574,0.079154937,97.16795918,4,0.418229962,1
207,93.46016333,1.18693841,68.40211681,12,4.447352878,0.077064017,80.37982526,1,0.113508869,1
993,80.93928845,4.237624963,91.35667715,17,4.519205063,0.069681851,98.79037797,9,0.449871562,1
549,91.3264576,2.099522586,87.43489821,6,8.959607551,0.082069599,99.56289648,6,0.288675796,0
410,95.26589824,1.766992382,87.23911717,22,6.473623077,0.017498835,86.44561859,8,0.245907213,1
838,82.73006024,4.284000395,82.10538327,4,9.098416846,0.065193776,95.33582383,2,0.238695816,1
269,84.57341503,0.725648104,82.54313371,15,5.303104239,0.060567932,82.54352205,0,0.338057701,1
645,97.6499021,2.284739597,89.42790021,21,4.751421572,0.015343172,95.45728541,3,0.312239767,1
513,80.40243444,2.165015933,70.80009924,3,6.049623978,0.041442707,89.63043362,3,0.362650898,1
350,95.05454276,1.781601684,74.11073863,22,2.49193337,0.085252972,97.20546157,5,0.329456586,1
858,89.47546585,4.602894494,94.86547082,0,3.23360617,0.09718018,84.25212855,4,0.15757783,1
880,88.93544318,3.879177771,72.35460804,3,3.756173086,0.066543018,93.45315906,4,0.202894404,1
240,80.14193065,0.787654239,81.85238286,2,8.533418261,0.092194104,95.72238349,8,0.436411829,0
373,96.38796462,3.716093522,88.10557856,3,7.870390055,0.013204923,84.04984531,0,0.365303406,1
515,87.19649801,2.872846099,99.99699307,0,3.54645823,0.097506053,96.36574555,7,0.27936025,0
707,90.81531263,4.553905525,77.41165326,11,4.213980515,0.00335065,99.15971002,7,0.173040573,1
838,93.54601373,1.908255278,77.12371506,12,9.554094908,0.052725927,92.321572,7,0.103076414,1
990,94.05259153,3.083728998,93.70353518,1,2.686423698,0.029100833,95.69700834,2,0.224754961,1
138,99.11960118,2.753398736,92.22012445,8,6.379640785,0.081390911,90.65167719,9,0.121938783,0
913,90.62679906,2.703024078,89.24303527,6,6.176055936,0.021754363,91.96206722,7,0.292913653,1
128,87.99439102,2.552474298,78.5291855,12,7.805662537,0.001153004,80.26704869,1,0.428720581,1
576,99.07407253,1.42533264,72.95756481,21,4.091483011,0.041460946,90.48574534,7,0.214159465,1
417,92.8422047,3.900694651,84.3492193,1,9.478181206,0.0064108,91.511275,7,0.439101665,1
344,85.96300713,2.531012147,95.04893173,0,5.284663053,0.029009257,93.40095092,2,0.381825758,0
847,82.52928491,4.813323238,95.35109833,17,4.285756858,0.064374769,83.38781218,3,0.150104932,1
796,96.85109003,1.673637922,64.3399338,6,4.694955335,0.029470318,84.82748525,8,0.357824757,1
371,87.24363206,3.572347278,77.13401135,17,4.78977879,0.024579323,95.12009263,8,0.160671923,1
539,93.20939443,4.733226858,78.58887825,18,3.591427309,0.015549566,83.3527764,9,0.361916368,1
847,89.41632839,3.485562454,99.1046147,7,9.424431358,0.013517227,88.32052145,8,0.157085794,1
338,83.9785956,4.420728084,87.11992061,22,3.399001477,0.052585737,85.00980438,9,0.257004546,1
476,92.03373217,4.223664319,76.28985669,11,9.062661075,0.068150702,90.90368207,5,0.326637708,1
365,81.21366138,2.12052972,61.04231544,10,5.23943376,0.045273321,99.73741762,0,0.120149669,1
458,88.2668492,3.20055773,82.6154064,8,4.154211868,0.01236031,97.04075795,7,0.161323338,1
439,90.93229879,1.203176029,63.84303903,3,3.588071623,0.06477563,85.3894868,8,0.22816353,1
488,88.72093948,2.909866472,93.37799829,6,6.034738639,0.05571219,87.37223621,7,0.284928034,0
676,94.97344351,1.536898873,90.10074642,16,7.354068344,0.038127546,98.37267165,0,0.443394918,1
788,96.55849909,3.846815667,78.4203664,10,9.185768244,0.033004688,97.96589945,5,0.174909235,1
102,95.42486148,2.876262899,77.16843118,1,7.21957267,0.018315289,83.21056077,8,0.23898838,0
528,80.77625896,2.350523132,95.89355862,22,5.869299922,0.014629946,96.58542264,8,0.290310495,1
241,83.88257541,1.709586933,71.53833402,17,2.267808517,0.033877169,85.9521581,6,0.218311422,1
475,90.73215019,4.994143168,69.96079848,21,9.323415245,0.004163112,90.87606319,6,0.350299111,1
769,98.69644081,0.822697344,97.56789731,11,9.218953944,0.043662741,80.10196779,3,0.202640974,1
423,96.6991355,0.696023063,92.36983347,8,5.029735739,0.060157393,99.97180382,6,0.408940168,0
245,96.85069017,1.477658302,92.82502372,10,2.232277301,0.094165428,95.22192939,9,0.302061638,0
392,86.06416388,4.869826064,67.80775257,4,7.866956412,0.062582814,84.8346612,4,0.134521953,1
764,88.58895794,4.906571757,65.73183966,6,8.333447015,0.062407605,93.67589788,9,0.350799558,1
531,89.41411895,3.447174806,61.04118199,0,6.339726636,0.037441481,85.86614726,4,0.327697402,1
804,83.14743167,4.460480002,69.48166036,23,5.222999882,0.013331716,81.78911628,0,0.235438942,1
684,80.6213626,1.462827789,90.96761967,4,8.809062702,0.044693765,88.50619913,1,0.104462831,0
498,98.93805799,4.874189424,69.60153675,5,3.540131333,0.059867632,92.27437725,8,0.180280617,1
916,84.81425171,1.142531826,89.16413134,12,5.516465514,0.07240336,81.79554916,1,0.262283812,1
988,84.79897807,0.955063347,70.07633061,10,2.195888886,0.082608677,90.36812597,9,0.179965614,1
443,81.66758108,1.004951927,75.81169992,7,3.312084224,0.025592809,90.29728465,1,0.330996448,0
239,98.57015504,3.079075655,99.3264916,19,9.526649877,0.024122008,92.57290481,8,0.384929958,1
286,91.5947423,4.014384803,69.79246925,1,6.624666003,0.056529986,84.89291277,2,0.442407063,1
904,93.34073714,2.1500023,75.05482509,14,8.444738636,0.056601518,80.41282966,1,0.358793047,1
160,98.23153775,4.900531945,72.04348722,9,5.892003313,0.02179478,86.49715013,6,0.375603689,1
479,86.91240338,2.454890622,64.38499945,7,8.678616784,0.058747531,87.97162385,8,0.343376746,1
809,92.43014622,1.177018478,79.59576569,1,6.311604087,0.034587885,92.71482109,5,0.494194423,1
906,80.77598909,2.596850367,75.14762653,20,2.036301707,0.063931492,98.60343725,6,0.204400228,1
539,83.73545056,3.555667244,87.79548343,14,9.197592056,0.029104471,84.06771046,2,0.206503472,1
418,96.6249161,4.245016012,92.70378188,5,3.188528959,0.059229179,93.74667258,2,0.150533457,1
401,95.33536713,2.564457305,81.76998858,4,5.60443809,0.076831004,81.94801819,7,0.29427373,0
443,87.01285383,3.171230717,61.28785688,21,5.813394631,0.098015878,83.81243511,6,0.138464681,1
110,87.53621256,1.703051205,84.75689425,21,2.37789019,0.091106806,90.18269023,4,0.208058639,1
161,90.67108867,3.406624369,62.2156292,2,2.424563084,0.050353875,94.16755158,5,0.293072372,1
944,80.00482009,4.936873748,84.65425294,10,8.100414476,0.048834908,97.17137072,8,0.483038246,1
325,84.82488672,0.720741077,87.40119797,10,4.40360632,0.043770001,94.87806864,2,0.485525198,0
252,84.16463617,4.489388018,67.9107051,15,5.27702533,0.00277506,80.30705574,2,0.397496094,1
810,85.00965893,3.030271262,92.77384595,2,6.512900124,0.01659545,93.67862652,5,0.255700065,1
663,96.11811685,1.634443968,96.44340526,8,4.987088836,0.005918909,96.49315407,7,0.446064509,0
871,85.59347713,4.797003695,92.52347856,2,8.200299412,0.069635508,90.51066955,4,0.450182321,1
670,83.83042644,2.675094364,72.20436761,18,9.075717229,0.041323465,99.31197382,0,0.464078952,1
683,90.08526922,1.992606133,83.4657205,10,2.477743073,0.006376988,80.08624845,2,0.356010019,0
759,97.31290073,1.316739327,96.59260597,13,7.083227071,0.069057508,96.37315901,7,0.180717118,1
960,84.82699408,1.600034946,72.82658905,1,4.54128006,0.064443586,86.69639464,3,0.136432309,1
674,81.57072486,4.247820687,92.80111289,6,6.666202227,0.071996283,93.00899563,8,0.465910202,1
409,87.12809472,3.264845042,60.37900525,9,5.871258545,0.059983412,93.86963789,5,0.122218443,1
984,94.95303649,4.609605288,60.14586811,9,4.669428168,0.016153956,86.12498033,9,0.218356024,1
342,91.01381089,1.543858035,90.38846641,19,2.758525171,0.00613923,99.90849,3,0.294784707,1
592,96.33586739,1.045123582,90.45790329,0,6.475519292,0.081714097,82.06500056,3,0.108790677,0
465,99.19184295,0.527393889,91.55908751,5,2.902340531,0.0215809,83.1405817,9,0.462764903,0
429,95.85324954,2.785379169,97.20107352,20,3.248960705,0.054252924,97.84383411,4,0.214848398,1
206,92.07606158,4.992381187,64.71625247,13,9.857402039,0.048521701,82.38359753,6,0.11140192,1
325,89.86683176,3.62734371,69.2793994,1,4.533641523,0.092105254,87.62572529,6,0.497435999,1
924,80.80138173,1.887775664,96.14899681,5,6.675489517,0.055243976,94.66284424,9,0.224557272,1
317,99.68643958,4.445863624,67.08944791,0,4.177855536,0.058001689,95.82983722,6,0.450705963,1
852,87.66962245,4.017750197,87.2891707,2,8.924075509,0.031950503,99.09338354,4,0.281389782,1
